Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
76,22:16:12.228,target,pistol mini,0s,1,1,1,25,50,0.5,false
77,22:16:12.489,target,pistol mini,0s,1,1,1,25,50,0.5,false
78,22:16:12.762,target,pistol mini,0s,1,1,1,25,50,0.5,false
79,22:16:13.012,target,pistol mini,0s,1,1,1,25,50,0.5,false
80,22:16:13.271,target,pistol mini,0s,1,1,1,25,50,0.5,false
81,22:16:13.512,target,pistol mini,0s,1,1,1,25,50,0.5,false
82,22:16:13.737,target,pistol mini,0s,1,1,1,25,50,0.5,false
83,22:16:13.988,target,pistol mini,0s,1,1,1,25,50,0.5,false
84,22:16:14.179,target,pistol mini,0s,1,1,1,25,50,0.5,false
85,22:16:14.388,target,pistol mini,0s,1,1,1,25,50,0.5,false
86,22:16:14.637,target,pistol mini,0s,1,1,1,25,50,0.5,false
87,22:16:14.920,target,pistol mini,0s,1,1,1,25,50,0.5,false
88,22:16:15.129,target,pistol mini,0s,1,1,1,25,50,0.5,false
89,22:16:15.371,target,pistol mini,0s,1,1,1,25,50,0.5,false
90,22:16:15.638,target,pistol mini,0s,1,1,1,25,50,0.5,false
91,22:16:15.830,target,pistol mini,0s,1,1,1,25,50,0.5,false
92,22:16:16.071,target,pistol mini,0s,1,1,1,25,50,0.5,false
93,22:16:16.355,target,pistol mini,0s,1,1,1,25,50,0.5,false
94,22:16:16.605,target,pistol mini,0s,1,1,1,25,50,0.5,false
95,22:16:16.838,target,pistol mini,0s,1,1,1,25,50,0.5,false
96,22:16:17.113,target,pistol mini,0s,1,1,1,25,50,0.5,false
97,22:16:17.346,target,pistol mini,0s,1,1,1,25,50,0.5,false
98,22:16:17.555,target,pistol mini,0s,1,1,1,25,50,0.5,false
99,22:16:17.755,target,pistol mini,0s,1,1,1,25,50,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol mini,108,99,2475.0,5400.0,

Kills:,99
Deaths:,0
Fight Time:,3.072
Avg TTK:,0
Damage Done:,2475.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,90.75
Scenario:,Tile Frenzy Mini
Hash:,53bd6e9a4e8a14d0ea6b53d00b320b4c
Game Version:,2.0.3.1
Challenge Start:,22:15:43.908

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.585869
Resolution Scale,100.0
