Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
62,14:01:29.094,Quaker Bot Long Strafes,LG,0.642s,66,20,0.303,100,330,0.303,false
63,14:01:29.861,Quaker Bot Long Strafes,LG,0.457s,47,20,0.426,100,235,0.426,false
64,14:01:30.930,Quaker Bot Long Strafes,LG,0.516s,53,20,0.377,100,265,0.377,false
65,14:01:31.762,Quaker Bot Long Strafes,LG,0.474s,49,20,0.408,100,245,0.408,false
66,14:01:32.612,Quaker Bot Long Strafes,LG,0.566s,58,20,0.345,100,290,0.345,false
67,14:01:33.311,Quaker Bot Long Strafes,LG,0.409s,42,20,0.476,100,210,0.476,false
68,14:01:34.053,Quaker Bot Long Strafes,LG,0.491s,51,20,0.392,100,255,0.392,false
69,14:01:34.537,Quaker Bot Long Strafes,LG,0.184s,20,20,1,100,100,1,false
70,14:01:35.062,Quaker Bot Long Strafes,LG,0.307s,32,20,0.625,100,160,0.625,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,3492,1409,7045.0,17460.0,

Kills:,70
Deaths:,0
Fight Time:,33.887001
Avg TTK:,0
Damage Done:,7045.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,70.449997
Scenario:,voxTargetSwitch
Hash:,0726d639df23bb87e88e374b5038d834
Game Version:,2.0.3.2
Challenge Start:,14:00:20.908

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Quake/Source
Horiz Sens:,1.5
Vert Sens:,1.5
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.630409
Resolution Scale,100.0
