Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
37,01:36:56.760,Quaker Bot Long Strafes,LG,0.509s,52,20,0.385,100,260,0.385,false
38,01:36:57.353,Quaker Bot Long Strafes,LG,0.275s,29,20,0.69,100,145,0.69,false
39,01:36:58.205,Quaker Bot Long Strafes,LG,0.507s,52,20,0.385,100,260,0.385,false
40,01:36:59.161,Quaker Bot Long Strafes,LG,0.623s,64,20,0.312,100,320,0.312,false
41,01:37:00.246,Quaker Bot Long Strafes,LG,0.441s,46,20,0.435,100,230,0.435,false
42,01:37:01.651,Quaker Bot Long Strafes,LG,0.632s,65,20,0.308,100,325,0.308,false
43,01:37:02.360,Quaker Bot Long Strafes,LG,0.291s,31,20,0.645,100,155,0.645,false
44,01:37:03.025,Quaker Bot Long Strafes,LG,0.423s,44,20,0.455,100,220,0.455,false
45,01:37:03.526,Quaker Bot Long Strafes,LG,0.223s,24,20,0.833,100,120,0.833,false
46,01:37:04.385,Quaker Bot Long Strafes,LG,0.367s,38,20,0.526,100,190,0.526,false
47,01:37:05.068,Quaker Bot Long Strafes,LG,0.383s,40,20,0.5,100,200,0.5,false
48,01:37:06.278,Quaker Bot Long Strafes,LG,0.542s,56,20,0.357,100,280,0.357,false
49,01:37:07.262,Quaker Bot Long Strafes,LG,0.365s,38,20,0.526,100,190,0.526,false
50,01:37:08.270,Quaker Bot Long Strafes,LG,0.283s,30,20,0.667,100,150,0.667,false
51,01:37:09.954,Quaker Bot Long Strafes,LG,1.056s,85,20,0.235,100,425,0.235,false
52,01:37:10.503,Quaker Bot Long Strafes,LG,0.224s,24,20,0.833,100,120,0.833,false
53,01:37:11.709,Quaker Bot Long Strafes,LG,0.508s,52,20,0.385,100,260,0.385,false
54,01:37:12.585,Quaker Bot Long Strafes,LG,0.524s,54,20,0.37,100,270,0.37,false
55,01:37:14.000,Quaker Bot Long Strafes,LG,1.081s,110,20,0.182,100,550,0.182,false
56,01:37:14.834,Quaker Bot Long Strafes,LG,0.492s,51,20,0.392,100,255,0.392,false
57,01:37:15.534,Quaker Bot Long Strafes,LG,0.491s,51,20,0.392,100,255,0.392,false
58,01:37:16.068,Quaker Bot Long Strafes,LG,0.242s,26,20,0.769,100,130,0.769,false
59,01:37:16.551,Quaker Bot Long Strafes,LG,0.274s,29,20,0.69,100,145,0.69,false
60,01:37:17.001,Quaker Bot Long Strafes,LG,0.182s,20,20,1,100,100,1,false
61,01:37:18.043,Quaker Bot Long Strafes,LG,0.817s,83,20,0.241,100,415,0.241,false
62,01:37:18.902,Quaker Bot Long Strafes,LG,0.291s,31,20,0.645,100,155,0.645,false
63,01:37:19.494,Quaker Bot Long Strafes,LG,0.317s,33,20,0.606,100,165,0.606,false
64,01:37:20.563,Quaker Bot Long Strafes,LG,0.526s,54,20,0.37,100,270,0.37,false
65,01:37:21.097,Quaker Bot Long Strafes,LG,0.208s,22,20,0.909,100,110,0.909,false
66,01:37:21.856,Quaker Bot Long Strafes,LG,0.516s,53,20,0.377,100,265,0.377,false
67,01:37:22.556,Quaker Bot Long Strafes,LG,0.392s,41,20,0.488,100,205,0.488,false
68,01:37:23.065,Quaker Bot Long Strafes,LG,0.308s,32,20,0.625,100,160,0.625,false
69,01:37:23.807,Quaker Bot Long Strafes,LG,0.491s,51,20,0.392,100,255,0.392,false
70,01:37:24.541,Quaker Bot Long Strafes,LG,0.492s,51,20,0.392,100,255,0.392,false
71,01:37:25.877,Quaker Bot Long Strafes,LG,1.06s,83,39,0.47,195,415,0.47,false
72,01:37:26.527,Quaker Bot Long Strafes,LG,0.291s,31,20,0.645,100,155,0.645,false
73,01:37:27.161,Quaker Bot Long Strafes,LG,0.383s,40,20,0.5,100,200,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,3350,1499,7495.0,16750.0,

Kills:,74
Deaths:,0
Fight Time:,33.526001
Avg TTK:,0
Damage Done:,7495.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,74.949997
Scenario:,voxTargetSwitch
Hash:,0726d639df23bb87e88e374b5038d834
Game Version:,2.0.3.2
Challenge Start:,01:35:51.029

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.331596
Resolution Scale,100.0
