Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
121,20:17:47.483,target,BB Gun,0s,1,1,1,1,1,1,false
122,20:17:47.892,target,BB Gun,0s,1,1,1,1,1,1,false
123,20:17:48.308,target,BB Gun,0s,1,1,1,1,1,1,false
124,20:17:48.733,target,BB Gun,0s,1,1,1,1,1,1,false
125,20:17:49.158,target,BB Gun,0s,1,1,1,1,1,1,false
126,20:17:49.600,target,BB Gun,0s,1,1,1,1,1,1,false
127,20:17:50.100,target,BB Gun,0s,1,1,1,1,1,1,false
128,20:17:50.400,target,BB Gun,0s,1,1,1,1,1,1,false
129,20:17:50.859,target,BB Gun,0.001s,1,1,1,1,1,1,false
130,20:17:51.209,target,BB Gun,0s,1,1,1,1,1,1,false
131,20:17:51.608,target,BB Gun,0s,1,1,1,1,1,1,false
132,20:17:52.009,target,BB Gun,0s,1,1,1,1,1,1,false
133,20:17:52.651,target,BB Gun,0.267s,2,1,0.5,1,2,0.5,false
134,20:17:52.984,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,141,134,134.0,141.0,

Kills:,134
Deaths:,0
Fight Time:,2.826
Avg TTK:,0
Damage Done:,134.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,127.347519
Scenario:,1wall6targets TE
Hash:,3e50391f3c3f484c10a4b8fb362ded17
Game Version:,2.0.3.1
Challenge Start:,20:16:53.261

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.93335
Resolution Scale,100.0
