Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
79,23:22:27.279,target,pistol mini,0s,1,1,1,25,50,0.5,false
80,23:22:28.180,target,pistol mini,0.642s,3,1,0.333,25,150,0.167,false
81,23:22:28.396,target,pistol mini,0s,1,1,1,25,50,0.5,false
82,23:22:28.638,target,pistol mini,0s,1,1,1,25,50,0.5,false
83,23:22:28.980,target,pistol mini,0s,1,1,1,25,50,0.5,false
84,23:22:29.254,target,pistol mini,0s,1,1,1,25,50,0.5,false
85,23:22:29.555,target,pistol mini,0s,1,1,1,25,50,0.5,false
86,23:22:29.872,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
87,23:22:30.206,target,pistol mini,0s,1,1,1,25,50,0.5,false
88,23:22:30.798,target,pistol mini,0.308s,2,1,0.5,25,100,0.25,false
89,23:22:31.056,target,pistol mini,0s,1,1,1,25,50,0.5,false
90,23:22:31.322,target,pistol mini,0s,1,1,1,25,50,0.5,false
91,23:22:31.699,target,pistol mini,0s,1,1,1,25,50,0.5,false
92,23:22:32.247,target,pistol mini,0.266s,2,1,0.5,25,100,0.25,false
93,23:22:32.609,target,pistol mini,0s,1,1,1,25,50,0.5,false
94,23:22:32.924,target,pistol mini,0.001s,1,1,1,25,50,0.5,false
95,23:22:33.540,target,pistol mini,0.359s,2,1,0.5,25,100,0.25,false
96,23:22:33.773,target,pistol mini,0s,1,1,1,25,50,0.5,false
97,23:22:33.973,target,pistol mini,0s,1,1,1,25,50,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol mini,110,97,2425.0,5500.0,

Kills:,97
Deaths:,0
Fight Time:,3.866
Avg TTK:,0
Damage Done:,2425.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,85.536362
Scenario:,Tile Frenzy Mini
Hash:,53bd6e9a4e8a14d0ea6b53d00b320b4c
Game Version:,2.0.3.2
Challenge Start:,23:21:35.210

Input Lag:,0
Max FPS (config):,120.0
Sens Scale:,Overwatch
Horiz Sens:,4.64
Vert Sens:,4.64
FOV:,90.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.424568
Resolution Scale,100.0
